"A_1" "A_10" "A_11" "A_12" "A_13" "A_14" "A_15" "A_16" "A_17" "A_18" "A_19" "A_2" "A_20" "A_3" "A_4" "A_5" "A_6" "A_7" "A_8" "A_9" "B_1" "B_10" "B_11" "B_12" "B_13" "B_14" "B_15" "B_16" "B_17" "B_18" "B_19" "B_2" "B_20" "B_3" "B_4" "B_5" "B_6" "B_7" "B_8" "B_9" "C_1" "C_10" "C_11" "C_12" "C_13" "C_14" "C_15" "C_16" "C_17" "C_18" "C_19" "C_2" "C_20" "C_3" "C_4" "C_5" "C_6" "C_7" "C_8" "C_9"
"cityscape" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"colors" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"compelling" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"conflict" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"confronting" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"consciousness" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"constructs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"contemplate" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"core" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"courage" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"creates" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"creating" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"define" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"delve" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"depicted" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"depths" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"descriptions" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"detail" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"developed" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dialogue" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dilemmas" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"directly" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"draw" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dynamic" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dynamics" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"elements" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"eloquent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"embellished" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"emotional" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"emotions" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"employing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"encounter" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"encourage" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"endless" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"energy" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"engage" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"engaged" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"engaging" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enhance" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457 0.33112582781457
"enjoying" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"environment" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"epic" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"eternal" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"every" 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0.340136054421769 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"evil" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0.338983050847458 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
