"A_1" "A_10" "A_11" "A_12" "A_13" "A_14" "A_15" "A_16" "A_17" "A_18" "A_19" "A_2" "A_20" "A_3" "A_4" "A_5" "A_6" "A_7" "A_8" "A_9" "B_1" "B_10" "B_11" "B_12" "B_13" "B_14" "B_15" "B_16" "B_17" "B_18" "B_19" "B_2" "B_20" "B_3" "B_4" "B_5" "B_6" "B_7" "B_8" "B_9" "C_1" "C_10" "C_11" "C_12" "C_13" "C_14" "C_15" "C_16" "C_17" "C_18" "C_19" "C_2" "C_20" "C_3" "C_4" "C_5" "C_6" "C_7" "C_8" "C_9" "similarity_heatmap.png" "similarity_scores.csv"
"markets" 0.392156862745098 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.03626943005181 0.975609756097561 0.975609756097561 0.943396226415094 1.4018691588785 1.47783251231527 0.943396226415094 0.938967136150235 0.975609756097561 1.48514851485149 1.47058823529412 0.961538461538462 0.970873786407767 1.42857142857143 0.980392156862745 0.985221674876847 1 1.02040816326531 1.49253731343284 0.956937799043062 0 0
"processing" 1.17647058823529 0.746268656716418 0.746268656716418 0.72463768115942 0.75187969924812 0.75187969924812 0.754716981132076 0.740740740740741 0.75187969924812 0.738007380073801 0.75187969924812 0.769230769230769 0.995024875621891 0.784313725490196 0.775193798449612 1.171875 0.790513833992095 0.772200772200772 0.740740740740741 0.746268656716418 0 0 0 0 0 0 0 0 0 0 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0.471698113207547 0 0.492610837438424 0 0 0 0.495049504950495 0 0 0 0 0 0 0 0 0 0.478468899521531 0 0
"materials" 0 0 0 0 0 0.37593984962406 0 0 0 0 0 0 0 0 0 0 0 0 0 0.373134328358209 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.873362445414847 0.43859649122807 0.865800865800866 0.425531914893617 0.4149377593361 0.432900432900433 0.836820083682008 0.434782608695652 0.420168067226891 0.436681222707424 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.99009900990099 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"natural" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.754716981132076 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 1.26050420168067 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.87719298245614 0.865800865800866 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.873362445414847 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"practices" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.392156862745098 0 0 0 0 0 0 0.854700854700855 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.829875518672199 0.865800865800866 0.418410041841004 0.434782608695652 0.420168067226891 0.873362445414847 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 1 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"the" 0.784313725490196 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.769230769230769 0.497512437810945 0.784313725490196 0.775193798449612 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 1.31578947368421 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"computing" 1.17647058823529 0.746268656716418 0.746268656716418 0.72463768115942 0.75187969924812 0.75187969924812 0.754716981132076 0.740740740740741 0.75187969924812 0.738007380073801 0.75187969924812 0.769230769230769 0.995024875621891 0.784313725490196 1.16279069767442 1.171875 0.790513833992095 0.772200772200772 0.740740740740741 0.746268656716418 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.476190476190476 0.490196078431373 0 0 0 0 0 0 0
"initiatives" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.87719298245614 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.851063829787234 0.4149377593361 0.865800865800866 0.418410041841004 0.869565217391304 0.420168067226891 0.436681222707424 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.952380952380952 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"networks" 0.784313725490196 1.11940298507463 0.746268656716418 0.72463768115942 0.75187969924812 0.75187969924812 0.754716981132076 0.740740740740741 0.75187969924812 0.738007380073801 0.75187969924812 0.769230769230769 0.995024875621891 0.784313725490196 0.775193798449612 0.78125 0.790513833992095 1.15830115830116 0.740740740740741 0.746268656716418 0 0 0 0 0 0 0 0 0 0.436681222707424 0 0 0 0 0 0 0.418410041841004 0 0 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"technology" 0.392156862745098 0 0 0 0.37593984962406 0.37593984962406 0 0 0 0.3690036900369 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.995024875621891 0.478468899521531 0 0
"circular" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.851063829787234 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0.518134715025907 0.48780487804878 0.975609756097561 0.471698113207547 0.467289719626168 0.985221674876847 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.980392156862745 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"economy" 0 0 0 0 0 0 0 0 0 0.3690036900369 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0.518134715025907 0.48780487804878 0.975609756097561 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.980392156862745 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.985221674876847 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"finance" 0.784313725490196 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.775193798449612 0.78125 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0.429184549356223 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"labor" 0 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.03626943005181 0.975609756097561 0.975609756097561 1.41509433962264 0.934579439252336 0.985221674876847 1.41509433962264 0.938967136150235 0.975609756097561 0.99009900990099 0.980392156862745 0.961538461538462 0.970873786407767 0.952380952380952 0.980392156862745 0.985221674876847 1 1.02040816326531 0.995024875621891 1.43540669856459 0 0
"nations" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.873362445414847 0.518134715025907 0.48780487804878 0.975609756097561 0.471698113207547 0.467289719626168 0.985221674876847 0.471698113207547 0.469483568075117 0.975609756097561 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"challenges" 0.392156862745098 0 0 0 0 0 0 0 0 0 0 0.384615384615385 0 0.392156862745098 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"agreements" 0 0 0 0 0 0.37593984962406 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.985221674876847 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"economic" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.99009900990099 0.490196078431373 0.961538461538462 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"real" 0.784313725490196 0.373134328358209 0.746268656716418 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.740740740740741 0.75187969924812 0.738007380073801 0.75187969924812 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.772200772200772 0.37037037037037 0.746268656716418 0 0 0 0 0.420168067226891 0 0 0 0 0 0 0 0 0 0.4149377593361 0 0 0 0 0 0 0 0.48780487804878 0 0 0 0 0 0 0.495049504950495 0.980392156862745 0 0.970873786407767 0.476190476190476 0.490196078431373 0 0 0.510204081632653 0.995024875621891 0.478468899521531 0 0
"balancing" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.390625 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"change" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.985221674876847 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"fostering" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.775193798449612 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"from" 0 0 0.373134328358209 0 0 0.37593984962406 0 0 0 0 0 0 0 0 0 0 0 0 0 0.746268656716418 0 0 0 0.429184549356223 0 0.836820083682008 0.431034482758621 0 0 0.873362445414847 0.436681222707424 0 0.865800865800866 0 0 0 0.418410041841004 0 0 0 0.518134715025907 0.48780487804878 0.975609756097561 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.99009900990099 0.980392156862745 0.480769230769231 0.485436893203884 0.952380952380952 0.490196078431373 1.47783251231527 1 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"globally" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0.471698113207547 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"growth" 0 0 0 0 0 0 0 0 0 0.3690036900369 0 0 0 0 0 0 0 0 0 0 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0.518134715025907 0.48780487804878 0.48780487804878 0.471698113207547 0.467289719626168 0.492610837438424 0.471698113207547 0.469483568075117 0.48780487804878 0.495049504950495 0.490196078431373 0.480769230769231 0.485436893203884 0.476190476190476 0.490196078431373 0.492610837438424 0.5 0.510204081632653 0.497512437810945 0.478468899521531 0 0
"integrates" 0.392156862745098 0.373134328358209 0.373134328358209 0.36231884057971 0.37593984962406 0.37593984962406 0.377358490566038 0.37037037037037 0.37593984962406 0.3690036900369 0.37593984962406 0.384615384615385 0.497512437810945 0.392156862745098 0.387596899224806 0.390625 0.395256916996047 0.386100386100386 0.37037037037037 0.373134328358209 0.427350427350427 0.429184549356223 0.436681222707424 0.429184549356223 0.420168067226891 0.418410041841004 0.431034482758621 0.440528634361233 0.43859649122807 0.436681222707424 0.436681222707424 0.43859649122807 0.432900432900433 0.425531914893617 0.4149377593361 0.432900432900433 0.418410041841004 0.434782608695652 0.420168067226891 0.436681222707424 0 0 0 0 0 0 0 0 0 0 0 0 0.485436893203884 0 0 0 0 0 0 0 0 0
